ts,traffic,traffic_scaled,hour,week_day
2023-01-03 21:30:00+00:00,1388471138,-0.22774253653113471,21,1
2023-01-03 22:00:00+00:00,2963669,-0.4138562742754686,22,1
2023-01-03 22:30:00+00:00,1262056,-0.4140848501313988,22,1
2023-01-03 23:00:00+00:00,2766780,-0.41388272216444116,23,1
2023-01-03 23:30:00+00:00,2932069,-0.41386051906970056,23,1
2023-01-04 00:00:00+00:00,3242634453,0.021325240196292453,0,2
2023-01-04 00:30:00+00:00,9831819743,0.9064434589360303,0,2
2023-01-04 01:00:00+00:00,9743901136,0.8946334464083785,1,2
2023-01-04 01:30:00+00:00,9231349061,0.8257828738916423,1,2
2023-01-04 02:00:00+00:00,6701882067,0.4860022756000682,2,2
2023-01-04 02:30:00+00:00,7411607273,0.5813389041029545,2,2
2023-01-04 03:00:00+00:00,7800559696,0.6335864674462924,3,2
2023-01-04 03:30:00+00:00,9148824455,0.8146974317542398,3,2
2023-01-04 04:00:00+00:00,7991482931,0.6592329815814608,4,2
2023-01-04 04:30:00+00:00,8715304919,0.756463215746452,4,2
2023-01-04 05:00:00+00:00,7930754292,0.651075368399791,5,2
2023-01-04 05:30:00+00:00,7830857447,0.637656331961658,5,2
2023-01-04 06:00:00+00:00,7669380507,0.6159653071672493,6,2
2023-01-04 06:30:00+00:00,8593809179,0.7401428228237533,6,2
2023-01-04 07:00:00+00:00,7384458721,0.577692068123995,7,2
2023-01-04 07:30:00+00:00,1659914022,-0.19127990398985778,7,2
2023-01-04 08:00:00+00:00,1776491,-0.4140157466275789,8,2
2023-01-04 08:30:00+00:00,1269228,-0.41408388672430285,8,2
2023-01-04 09:00:00+00:00,1583481,-0.4140416734546266,9,2
2023-01-04 09:30:00+00:00,1341295,-0.4140742060412043,9,2
2023-01-04 10:00:00+00:00,2573256,-0.41390871803655954,10,2
2023-01-04 10:30:00+00:00,5400069,-0.4135289952670288,10,2
2023-01-04 11:00:00+00:00,1319481,-0.4140771362925137,11,2
2023-01-04 11:30:00+00:00,1262305,-0.4140848166834949,11,2
2023-01-04 12:00:00+00:00,3760162,-0.4137492822219186,12,2
2023-01-04 12:30:00+00:00,1487384,-0.41405458206194645,12,2
2023-01-04 13:00:00+00:00,2049641,-0.4139790546799696,13,2
2023-01-04 13:30:00+00:00,1383650,-0.4140685165393153,13,2
2023-01-04 14:00:00+00:00,2206596,-0.41395797108254323,14,2
2023-01-04 14:30:00+00:00,1307709,-0.41407871761269405,14,2
2023-01-04 15:00:00+00:00,1352949,-0.4140726405718379,15,2
2023-01-04 15:30:00+00:00,1293965,-0.41408056382952707,15,2
2023-01-04 16:00:00+00:00,1701561,-0.414025811894408,16,2
2023-01-04 16:30:00+00:00,1368776,-0.4140705145478408,16,2
2023-01-04 17:00:00+00:00,4684130,-0.41362516658783954,17,2
2023-01-04 17:30:00+00:00,1165798805,-0.2576538730732555,17,2
2023-01-04 18:00:00+00:00,9496526154,0.861403829423573,18,2
2023-01-04 18:30:00+00:00,11847081375,1.1771514004348764,18,2
2023-01-04 19:00:00+00:00,14105874819,1.480572709999276,19,2
2023-01-04 19:30:00+00:00,12317811665,1.2403840972637192,19,2
2023-01-04 20:00:00+00:00,4121751609,0.13941610832883275,20,2
2023-01-04 20:30:00+00:00,3982680532,0.12073483916809605,20,2
2023-01-04 21:00:00+00:00,3865483335,0.10499186493312349,21,2
2023-01-04 21:30:00+00:00,5365468630,0.3064832867119456,21,2
2023-01-04 22:00:00+00:00,6854683186,0.5065278866306117,22,2
2023-01-04 22:30:00+00:00,1164294445,-0.25785595214448215,22,2
2023-01-04 23:00:00+00:00,62753808,-0.4058247287959088,23,2
2023-01-04 23:30:00+00:00,37970349,-0.4091538643595392,23,2
2023-01-05 00:00:00+00:00,2170191,-0.4139628613272905,0,3
2023-01-05 00:30:00+00:00,69617690,-0.4049027108616583,0,3
