ts,traffic,traffic_scaled,hour,week_day
2022-07-22 13:00:00+00:00,5122821,-0.18225308004362153,13,4
2022-07-22 13:30:00+00:00,4959898,-0.18227664756419,13,4
2022-07-22 14:00:00+00:00,5220623,-0.1822389325589408,14,4
2022-07-22 14:30:00+00:00,5038608,-0.18226526182034813,14,4
2022-07-22 15:00:00+00:00,4949212,-0.18227819334056775,15,4
2022-07-22 15:30:00+00:00,5098587,-0.18225658559712507,15,4
2022-07-22 16:00:00+00:00,5102079,-0.18225608046413694,16,4
2022-07-22 16:30:00+00:00,2443283168,0.17043741870176035,16,4
2022-07-22 17:00:00+00:00,10593791277,1.3494438665461397,17,4
2022-07-22 17:30:00+00:00,9870872343,1.2448704984743229,17,4
2022-07-22 18:00:00+00:00,11316706686,1.4540167247113749,18,4
2022-07-22 18:30:00+00:00,9947792508,1.2559973348986817,18,4
2022-07-22 19:00:00+00:00,10403599111,1.3219317425110897,19,4
2022-07-22 19:30:00+00:00,9333167684,1.1670891808535315,19,4
2022-07-22 20:00:00+00:00,8007652698,0.9753476729243905,20,4
2022-07-22 20:30:00+00:00,8381856806,1.0294779247125805,20,4
2022-07-22 21:00:00+00:00,10414449076,1.323501237139254,21,4
2022-07-22 21:30:00+00:00,9711115689,1.2217610036265036,21,4
2022-07-22 22:00:00+00:00,11549755340,1.4877282261359364,22,4
2022-07-22 22:30:00+00:00,11199121141,1.437007464199725,22,4
2022-07-22 23:00:00+00:00,9133642881,1.1382270502849943,23,4
2022-07-22 23:30:00+00:00,8117312921,0.9912105011382888,23,4
2022-07-23 00:00:00+00:00,9312731277,1.1641329656947286,0,5
2022-07-23 00:30:00+00:00,6685614179,0.7841090510673695,0,5
2022-07-23 01:00:00+00:00,8485797111,1.0445133419095272,1,5
2022-07-23 01:30:00+00:00,6402451074,0.7431482763375109,1,5
2022-07-23 02:00:00+00:00,7467634802,0.89723173551034,2,5
2022-07-23 02:30:00+00:00,3061232168,0.25982642926350497,2,5
2022-07-23 03:00:00+00:00,4239992318,0.430339211868726,3,5
2022-07-23 03:30:00+00:00,5331298214,0.588201356258697,3,5
2022-07-23 04:00:00+00:00,7837295825,0.950704810293554,4,5
2022-07-23 04:30:00+00:00,5669567558,0.6371334881393707,4,5
2022-07-23 05:00:00+00:00,5748179195,0.6485050033454298,5,5
2022-07-23 05:30:00+00:00,5243773768,0.5755405644653534,5,5
2022-07-23 06:00:00+00:00,5792393755,0.6549008317565493,6,5
2022-07-23 06:30:00+00:00,5650090382,0.6343160299168038,6,5
2022-07-23 07:00:00+00:00,5805031727,0.656728969374034,7,5
2022-07-23 07:30:00+00:00,5043461092,0.5465644646405858,7,5
2022-07-23 08:00:00+00:00,4593547564,0.48148251595830976,8,5
2022-07-23 08:30:00+00:00,7137421855,0.8494649964962663,8,5
2022-07-23 09:00:00+00:00,4424547910,0.4570359809589212,9,5
2022-07-23 09:30:00+00:00,3087160499,0.263577075115521,9,5
2022-07-23 10:00:00+00:00,6610880802,0.7732985430384418,10,5
2022-07-23 10:30:00+00:00,5680695306,0.6387431652866764,10,5
2022-07-23 11:00:00+00:00,5855682825,0.6640558710019774,11,5
2022-07-23 11:30:00+00:00,7500494637,0.9019850535638884,11,5
2022-07-23 12:00:00+00:00,7242108110,0.8646083186051531,12,5
2022-07-23 12:30:00+00:00,7354381694,0.8808491808542722,12,5
2022-07-23 13:00:00+00:00,8766093922,1.0850594947456065,13,5
2022-07-23 13:30:00+00:00,9320727022,1.1652895849857283,13,5
2022-07-23 14:00:00+00:00,11559766216,1.4891763428907112,14,5
2022-07-23 14:30:00+00:00,10821308012,1.3823551518267836,14,5
2022-07-23 15:00:00+00:00,10800684244,1.3793718340844214,15,5
2022-07-23 15:30:00+00:00,10543958995,1.3422354102139604,15,5
2022-07-23 16:00:00+00:00,10845420883,1.3858431834936251,16,5
2022-07-23 16:30:00+00:00,12172542547,1.5778171043835627,16,5
2022-07-23 17:00:00+00:00,9586406737,1.2037213113097072,17,5
2022-07-23 17:30:00+00:00,12561191225,1.6340368260475675,17,5
2022-07-23 18:00:00+00:00,11385930714,1.4640302814450512,18,5
2022-07-23 18:30:00+00:00,11158452243,1.4311245312184329,18,5
2022-07-23 19:00:00+00:00,9214507661,1.1499244924258396,19,5
2022-07-23 19:30:00+00:00,10908317672,1.3949414775862132,19,5
2022-07-23 20:00:00+00:00,10189086338,1.29090153689327,20,5
2022-07-23 20:30:00+00:00,10143790183,1.2843492510611034,20,5
2022-07-23 21:00:00+00:00,11940909317,1.5443103501968565,21,5
2022-07-23 21:30:00+00:00,9344543291,1.168734711883227,21,5
2022-07-23 22:00:00+00:00,10322095755,1.3101419275744175,22,5
2022-07-23 22:30:00+00:00,8074287232,0.9849866480882032,22,5
2022-07-23 23:00:00+00:00,8970127192,1.1145737946748517,23,5
2022-07-23 23:30:00+00:00,11226105220,1.4409108285918188,23,5
